"","Korea","Italy","X"
"X1.22.20",1,0,0
"X1.23.20",1,0,0
"X1.24.20",2,0,0
"X1.25.20",2,0,0
"X1.26.20",3,0,0
"X1.27.20",4,0,0
"X1.28.20",4,0,0
"X1.29.20",4,0,0
"X1.30.20",4,0,0
"X1.31.20",11,2,0
"X2.1.20",12,2,0
"X2.2.20",15,2,0
"X2.3.20",15,2,0
"X2.4.20",16,2,0
"X2.5.20",19,2,0
"X2.6.20",23,2,0
"X2.7.20",24,3,0
"X2.8.20",24,3,0
"X2.9.20",25,3,0
"X2.10.20",27,3,0
"X2.11.20",28,3,0
"X2.12.20",28,3,0
"X2.13.20",28,3,0
"X2.14.20",28,3,0
"X2.15.20",28,3,0
"X2.16.20",29,3,0
"X2.17.20",30,3,0
"X2.18.20",31,3,0
"X2.19.20",31,3,0
"X2.20.20",104,3,0
"X2.21.20",204,20,0
"X2.22.20",433,62,0
"X2.23.20",602,155,0
"X2.24.20",833,229,0
"X2.25.20",977,322,0
"X2.26.20",1261,453,0
"X2.27.20",1766,655,0
"X2.28.20",2337,888,0
"X2.29.20",3150,1128,18
"X3.1.20",3736,1694,34
"X3.2.20",4335,2036,65
"X3.3.20",5186,2502,90
"X3.4.20",5621,3089,128
"X3.5.20",6088,3858,179
"X3.6.20",6593,4636,218
"X3.7.20",7041,5883,256
"X3.8.20",7314,7375,317
"X3.9.20",7478,9172,378
"X3.10.20",7513,10149,488
"X3.11.20",7755,12462,622
"X3.12.20",7869,15113,801
"X3.13.20",7979,17660,1018
"X3.14.20",8086,21157,1174
"X3.15.20",8162,24747,1282
"X3.16.20",8236,27980,1582
"X3.17.20",8320,31506,1846
"X3.18.20",8413,35713,2135
"X3.19.20",8565,41035,2468
"X3.20.20",8652,47021,2771
"X3.21.20",8799,53578,2965
"X3.22.20",8897,59138,3151
"X3.23.20",8961,63927,3614
"X3.24.20",9037,69176,4052
"X3.25.20",9137,74386,4492
"X3.26.20",9241,80589,4927
"X3.27.20",9332,86498,5391
"X3.28.20",9478,92472,5679
"X3.29.20",9583,97689,5921
"X3.30.20",9661,101739,6484
"X3.31.20",9786,105792,6949
"X4.1.20",9887,110574,7399
"X4.2.20",9976,115242,7796
"X4.3.20",10062,119827,8211
"X4.4.20",10156,124632,8418
"X4.5.20",10237,128948,8589
"X4.6.20",10284,132547,8983
"X4.7.20",10331,135586,9396
"X4.8.20",10384,139422,9741
"X4.9.20",10423,143626,10104
"X4.10.20",10450,147577,10413
"X4.11.20",10480,152271,10568
"X4.12.20",10512,156363,10657
"X4.13.20",10537,159516,11028
"X4.14.20",10564,162488,11330
"X4.15.20",10591,165155,11658
"X4.16.20",10613,168941,11967
"X4.17.20",10635,172434,12318
"X4.18.20",10653,175925,12493
"X4.19.20",10661,178972,12589
"X4.20.20",10674,181228,12923
"X4.21.20",10683,183957,13193
"X4.22.20",10694,187327,13476
"X4.23.20",10708,189973,13750
"X4.24.20",10718,192994,14100
"X4.25.20",10728,195351,14266
"X4.26.20",10738,197675,14379
"X4.27.20",10752,199414,14748
"X4.28.20",10761,201505,15043
"X4.29.20",10765,203591,15371
"X4.30.20",10774,205463,15619
"X5.1.20",10780,207428,15936
"X5.2.20",10793,209328,16048
"X5.3.20",10801,210717,16132
"X5.4.20",10804,211938,16518
"X5.5.20",10806,213013,16776
"X5.6.20",10810,214457,17065
"X5.7.20",10822,215858,17330
"X5.8.20",10840,217185,17583
"X5.9.20",10874,218268,17711
"X5.10.20",10909,219070,17773
"X5.11.20",10936,219814,18069
"X5.12.20",10962,221216,18319
"X5.13.20",10991,222104,18627
"X5.14.20",11018,223096,18898
"X5.15.20",11037,223885,19161
"X5.16.20",11050,224760,19279
"X5.17.20",11065,225435,19343
"X5.18.20",11078,225886,19662
"X5.19.20",11110,226699,19960
"X5.20.20",11122,227364,20228
"X5.21.20",11142,228006,20524
"X5.22.20",11165,228658,20837
"X5.23.20",11190,229327,20986
"X5.24.20",11206,229858,21087
"X5.25.20",11225,230158,21236
"X5.26.20",11265,230555,21634
"X5.27.20",11344,231139,21985
"X5.28.20",11402,231732,22285
"X5.29.20",11441,232248,22630
"X5.30.20",11468,232664,22778
"X5.31.20",11503,232997,22878
"X6.1.20",11541,233197,23288
"X6.2.20",11590,233515,23703
"X6.3.20",11629,233836,24086
"X6.4.20",11668,234013,24416
"X6.5.20",11719,234531,24809
"X6.6.20",11776,234801,24971
"X6.7.20",11814,234998,25081
"X6.8.20",11852,235278,25591
"X6.9.20",11902,235561,25999
"X6.10.20",11947,235763,26367
"X6.11.20",12003,236142,26767
"X6.12.20",12051,236305,27155
"X6.13.20",12085,236651,27348
"X6.14.20",12121,236989,27484
"X6.15.20",12155,237290,28001
"X6.16.20",12198,237500,28495
"X6.17.20",12257,237828,28956
"X6.18.20",12306,238159,29493
"X6.19.20",12373,238011,30010
"X6.20.20",12421,238275,30324
"X6.21.20",12438,238499,30513
"X6.22.20",12484,238720,31232
"X6.23.20",12535,238833,31848
"X6.24.20",12563,239410,32523
"X6.25.20",12602,239706,33183
"X6.26.20",12653,239961,33803
"X6.27.20",12715,240136,34292
"X6.28.20",12757,240310,34556
"X6.29.20",12800,240436,35540
"X6.30.20",12850,240578,36442
"X7.1.20",12904,240760,37320
"X7.2.20",12967,240961,38189
"X7.3.20",13030,241184,38632
"X7.4.20",13091,241419,38863
"X7.5.20",13137,241611,39156
"X7.6.20",13181,241819,40125
"X7.7.20",13244,241956,41172
"X7.8.20",13293,242149,42132
"X7.9.20",13338,242363,42974
"X7.10.20",13373,242639,43815
"X7.11.20",13417,242827,44341
"X7.12.20",13479,243061,44675
"X7.13.20",13512,243230,45745
"X7.14.20",13551,243344,46693
"X7.15.20",13612,243506,47655
"X7.16.20",13672,243736,48480
"X7.17.20",13711,243967,49358
"X7.18.20",13745,244216,49882
"X7.19.20",13771,244434,50216
"X7.20.20",13816,244624,51206
"X7.21.20",13879,244752,52290
"X7.22.20",13938,245032,53306
"X7.23.20",13979,245338,54177
"X7.24.20",14092,245590,54970
"X7.25.20",14150,245864,55452
"X7.26.20",14175,246118,55773
"X7.27.20",14203,246286,56746
"X7.28.20",14251,246488,57655
"X7.29.20",14269,246776,58530
"X7.30.20",14305,247158,59263
