"daysFromToday","Day","Korea","Italy","X","dif.Korea","dif.Italy","dif.X","growth.Korea","growth.Italy","growth.X","prj.grKO.X","prj.grIT.X","grKO.prj.tot.X","grIT.prj.tot.X","dif.grKO.prj.tot.X","dif.grIT.prj.tot.X","growth.grKO.prj.tot.X","growth.grIT.prj.tot.X"
-37,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-36,NA,NA,55,NA,NA,33,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA
-35,NA,NA,81,NA,NA,26,NA,NA,47.2727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA
-34,NA,NA,114,NA,NA,33,NA,NA,40.7407407407407,NA,NA,NA,NA,NA,NA,NA,NA,NA
-33,NA,NA,161,NA,NA,47,NA,NA,41.2280701754386,NA,NA,NA,NA,NA,NA,NA,NA,NA
-32,NA,NA,233,NA,NA,72,NA,NA,44.7204968944099,NA,NA,NA,NA,NA,NA,NA,NA,NA
-31,NA,NA,315,NA,NA,82,NA,NA,35.1931330472103,NA,NA,NA,NA,NA,NA,NA,NA,NA
-30,NA,NA,401,NA,NA,86,NA,NA,27.3015873015873,NA,NA,NA,NA,NA,NA,NA,NA,NA
-29,NA,NA,602,77,NA,201,NA,NA,50.1246882793017,NA,NA,NA,NA,NA,NA,NA,NA,NA
-28,NA,NA,723,116,NA,121,39,NA,20.0996677740864,50.6493506493506,NA,NA,NA,NA,NA,NA,NA,NA
-27,NA,NA,889,141,NA,166,25,NA,22.9598893499308,21.551724137931,NA,NA,NA,NA,NA,NA,NA,NA
-26,NA,NA,1097,186,NA,208,45,NA,23.3970753655793,31.9148936170213,NA,NA,NA,NA,NA,NA,NA,NA
-25,NA,NA,1370,314,NA,273,128,NA,24.8860528714676,68.8172043010753,NA,NA,NA,NA,NA,NA,NA,NA
-24,NA,NA,1647,390,NA,277,76,NA,20.2189781021898,24.203821656051,NA,NA,NA,NA,NA,NA,NA,NA
-23,NA,NA,2090,520,NA,443,130,NA,26.8973891924712,33.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA
-22,NA,NA,2620,658,NA,530,138,NA,25.3588516746411,26.5384615384615,NA,NA,NA,NA,NA,NA,NA,NA
-21,NA,NA,3258,830,NA,638,172,NA,24.3511450381679,26.1398176291793,NA,NA,NA,NA,NA,NA,NA,NA
-20,NA,NA,3605,1171,NA,347,341,NA,10.6507059545734,41.0843373493976,NA,NA,NA,NA,NA,NA,NA,NA
-19,NA,NA,4427,1412,NA,822,241,NA,22.8016643550624,20.5807002561913,NA,NA,NA,NA,NA,NA,NA,NA
-18,NA,NA,5369,1682,NA,942,270,NA,21.2785181838717,19.1218130311615,NA,NA,NA,NA,NA,NA,NA,NA
-17,0,44,6273,2355,NA,904,673,NA,16.8373998882473,40.0118906064209,NA,NA,NA,NA,NA,NA,NA,NA
-16,1,85,7516,2765,41,1243,410,93.1818181818182,19.8150805037462,17.4097664543524,NA,NA,NA,NA,NA,NA,NA,NA
-15,2,181,8791,3763,96,1275,998,112.941176470588,16.96381053752,36.0940325497288,NA,NA,NA,NA,NA,NA,NA,NA
-14,3,252,9939,4246,71,1148,483,39.2265193370166,13.058810146741,12.8355035875631,NA,NA,NA,NA,NA,NA,NA,NA
-13,4,349,11192,5473,97,1253,1227,38.4920634920635,12.6069021028272,28.8977861516722,NA,NA,NA,NA,NA,NA,NA,NA
-12,5,409,12686,6338,60,1494,865,17.1919770773639,13.348820586133,15.8048602229125,NA,NA,NA,NA,NA,NA,NA,NA
-11,6,528,14577,6955,119,1891,617,29.0953545232274,14.9061958064008,9.73493215525402,NA,NA,NA,NA,NA,NA,NA,NA
-10,7,740,16703,8010,212,2126,1055,40.1515151515151,14.584619606229,15.1689432063264,NA,NA,NA,NA,NA,NA,NA,NA
-9,8,979,19032,9585,239,2329,1575,32.2972972972973,13.9436029455786,19.6629213483146,NA,NA,NA,NA,NA,NA,NA,NA
-8,9,1320,21007,11111,341,1975,1526,34.8314606741573,10.3772593526692,15.9207094418362,NA,NA,NA,NA,NA,NA,NA,NA
-7,10,1565,22709,12151,245,1702,1040,18.5606060606061,8.10206121768934,9.36009360093601,NA,NA,NA,NA,NA,NA,NA,NA
-6,11,1816,24573,13324,251,1864,1173,16.038338658147,8.20819939231142,9.65352645872768,NA,NA,NA,NA,NA,NA,NA,NA
-5,12,2173,26424,14747,357,1851,1423,19.65859030837,7.53265779514101,10.6799759831882,NA,NA,NA,NA,NA,NA,NA,NA
-4,13,2355,28627,15455,182,2203,708,8.37551771744132,8.33711777172268,4.80097646979047,NA,NA,NA,NA,NA,NA,NA,NA
-3,14,2550,30727,16364,195,2100,909,8.28025477707006,7.33573200125755,5.88159171789065,NA,NA,NA,NA,NA,NA,NA,NA
-2,15,2762,32849,17531,212,2122,1167,8.31372549019608,6.90597845543008,7.13150818870692,NA,NA,NA,NA,NA,NA,NA,NA
-1,16,2950,34702,18494,188,1853,963,6.80666183924692,5.64096319522664,5.49312646169642,NA,NA,NA,NA,NA,NA,NA,NA
0,17,3064,36141,19355,114,1439,861,3.86440677966102,4.14673505849807,4.6555639666919,NA,NA,19355,19355,861,861,NA,NA
1,18,3133,37580,NA,69,1439,NA,2.25195822454308,3.98162751445726,NA,2.25195822454308,3.98162751445726,19790.8665143603,20125.6440054232,435.86651436031,770.644005423201,2.25195822454307,3.98162751445725
2,19,3147,39279,NA,14,1699,NA,0.4468560485158,4.52102182011708,NA,0.4468560485158,4.52102182011708,19879.3031984334,21035.5287623475,88.4366840731054,909.884756924268,0.446856048515791,4.52102182011708
3,20,3249,40937,NA,102,1658,NA,3.24118207816969,4.22108505817358,NA,3.24118207816969,4.22108505817358,20523.6276109661,21923.4563238427,644.324412532635,887.927561495253,3.24118207816967,4.22108505817357
4,21,3296,42566,NA,47,1629,NA,1.44659895352416,3.97928524317854,NA,1.44659895352416,3.97928524317854,20820.5221932115,22795.8531861321,296.894582245433,872.396862289366,1.44659895352417,3.97928524317854
5,22,3343,44273,NA,47,1707,NA,1.42597087378641,4.01024291688202,NA,1.42597087378641,4.01024291688202,21117.4167754569,23710.0222738718,296.89458224543,914.169087739683,1.4259708737864,4.01024291688201
6,23,3387,45806,NA,44,1533,NA,1.31618306909961,3.46260700652768,NA,1.31618306909961,3.46260700652768,21395.3606396867,24531.0071663761,277.943864229768,820.984892504355,1.31618306909963,3.46260700652767
7,24,3419,47084,NA,32,1278,NA,0.94478889873044,2.79002750731345,NA,0.94478889873044,2.79002750731345,21597.5016318538,25215.4290141391,202.140992167104,684.421847762929,0.944788898730449,2.79002750731346
8,25,3450,48164,NA,31,1080,NA,0.90669786487277,2.29377283153513,NA,0.90669786487277,2.29377283153513,21793.3257180157,25793.8136742204,195.82408616188,578.384660081349,0.906697864872769,2.29377283153513
9,26,3485,49527,NA,35,1363,NA,1.01449275362319,2.82991445893198,NA,1.01449275362319,2.82991445893198,22014.4174281984,26523.7565368971,221.091710182769,729.94286267674,1.01449275362319,2.82991445893199
10,27,3524,51020,NA,39,1493,NA,1.11908177905308,3.01451733397945,NA,1.11908177905308,3.01451733397945,22260.7767624021,27323.3197753244,246.359334203655,799.563238427269,1.11908177905308,3.01451733397944
11,28,3588,52423,NA,64,1403,NA,1.8161180476731,2.74990199921599,NA,1.8161180476731,2.74990199921599,22665.0587467363,28074.6842920782,404.281984334204,751.364516753823,1.8161180476731,2.74990199921599
12,29,3625,54091,NA,37,1668,NA,1.03121516164994,3.18180951109246,NA,1.03121516164994,3.18180951109246,22898.7842689295,28967.9672670928,233.72552219321,893.282975014525,1.03121516164994,3.18180951109245
13,30,3686,55545,NA,61,1454,NA,1.68275862068965,2.6880627091383,NA,1.68275862068965,2.6880627091383,23284.115535248,29746.6443927949,385.331266318535,778.67712570211,1.68275862068964,2.6880627091383
14,31,3727,NA,NA,41,NA,NA,1.11231687466088,NA,NA,1.11231687466088,NA,23543.1086814621,NA,258.993146214096,NA,1.11231687466086,NA
15,32,3754,NA,NA,27,NA,NA,0.724443251945264,NA,NA,0.724443251945264,NA,23713.6651436031,NA,170.556462140994,NA,0.724443251945272,NA
16,33,3786,NA,NA,32,NA,NA,0.852424080980288,NA,NA,0.852424080980288,NA,23915.8061357702,NA,202.140992167104,NA,0.852424080980296,NA
17,34,3828,NA,NA,42,NA,NA,1.10935023771791,NA,NA,1.10935023771791,NA,24181.1161879896,NA,265.31005221932,NA,1.1093502377179,NA
18,35,3871,NA,NA,43,NA,NA,1.12330198537095,NA,NA,1.12330198537095,NA,24452.7431462141,NA,271.626958224544,NA,1.12330198537096,NA
19,36,3909,NA,NA,38,NA,NA,0.981658486179282,NA,NA,0.981658486179282,NA,24692.7855744125,NA,240.042428198434,NA,0.981658486179285,NA
20,37,3971,NA,NA,62,NA,NA,1.58608339728831,NA,NA,1.58608339728831,NA,25084.4337467363,NA,391.648172323763,NA,1.58608339728832,NA
21,38,4015,NA,NA,44,NA,NA,1.10803324099723,NA,NA,1.10803324099723,NA,25362.3776109661,NA,277.943864229761,NA,1.10803324099721,NA
22,39,4047,NA,NA,32,NA,NA,0.797011207970112,NA,NA,0.797011207970112,NA,25564.5186031332,NA,202.1409921671,NA,0.797011207970106,NA
23,40,4100,NA,NA,53,NA,NA,1.3096120583148,NA,NA,1.3096120583148,NA,25899.3146214099,NA,334.79601827676,NA,1.30961205831479,NA
24,41,4142,NA,NA,42,NA,NA,1.02439024390244,NA,NA,1.02439024390244,NA,26164.6246736292,NA,265.31005221932,NA,1.02439024390243,NA
25,42,4179,NA,NA,37,NA,NA,0.893288266537904,NA,NA,0.893288266537904,NA,26398.3501958224,NA,233.72552219321,NA,0.893288266537899,NA
26,43,4215,NA,NA,36,NA,NA,0.861450107681263,NA,NA,0.861450107681263,NA,26625.7588120104,NA,227.40861618799,NA,0.861450107681264,NA
27,44,4255,NA,NA,40,NA,NA,0.948991696322657,NA,NA,0.948991696322657,NA,26878.4350522193,NA,252.676240208875,NA,0.94899169632265,NA
28,45,4288,NA,NA,33,NA,NA,0.775558166862515,NA,NA,0.775558166862515,NA,27086.8929503916,NA,208.457898172324,NA,0.775558166862517,NA
29,46,4308,NA,NA,20,NA,NA,0.466417910447761,NA,NA,0.466417910447761,NA,27213.2310704961,NA,126.338120104439,NA,0.466417910447764,NA
30,47,4328,NA,NA,20,NA,NA,0.464252553389044,NA,NA,0.464252553389044,NA,27339.5691906005,NA,126.338120104439,NA,0.464252553389047,NA
31,48,4350,NA,NA,22,NA,NA,0.508317929759704,NA,NA,0.508317929759704,NA,27478.5411227154,NA,138.97193211488,NA,0.508317929759697,NA
32,49,4366,NA,NA,16,NA,NA,0.367816091954023,NA,NA,0.367816091954023,NA,27579.6116187989,NA,101.07049608355,NA,0.36781609195402,NA
33,50,4378,NA,NA,12,NA,NA,0.274851122308749,NA,NA,0.274851122308749,NA,27655.4144908616,NA,75.8028720626608,NA,0.274851122308741,NA
34,51,4390,NA,NA,12,NA,NA,0.274097761534947,NA,NA,0.274097761534947,NA,27731.2173629243,NA,75.8028720626644,NA,0.274097761534952,NA
35,52,4404,NA,NA,14,NA,NA,0.318906605922551,NA,NA,0.318906605922551,NA,27819.6540469974,NA,88.4366840731091,NA,0.318906605922559,NA
