"daysFromToday","Day","Korea","Italy","X","dif.Korea","dif.Italy","dif.X","growth.Korea","growth.Italy","growth.X","prj.grKO.X","prj.grIT.X","grKO.prj.tot.X","grIT.prj.tot.X","dif.grKO.prj.tot.X","dif.grIT.prj.tot.X","growth.grKO.prj.tot.X","growth.grIT.prj.tot.X"
-38,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-37,NA,NA,8,NA,NA,5,NA,NA,166.666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
-36,NA,NA,12,NA,NA,4,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
-35,NA,NA,16,NA,NA,4,NA,NA,33.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
-34,NA,NA,23,NA,NA,7,NA,NA,43.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
-33,NA,NA,33,NA,NA,10,NA,NA,43.4782608695652,NA,NA,NA,NA,NA,NA,NA,NA,NA
-32,NA,NA,45,NA,NA,12,NA,NA,36.3636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA
-31,NA,NA,57,NA,NA,12,NA,NA,26.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
-30,NA,NA,86,NA,NA,29,NA,NA,50.8771929824561,NA,NA,NA,NA,NA,NA,NA,NA,NA
-29,NA,NA,104,NA,NA,18,NA,NA,20.9302325581395,NA,NA,NA,NA,NA,NA,NA,NA,NA
-28,NA,NA,127,NA,NA,23,NA,NA,22.1153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA
-27,NA,NA,157,NA,NA,30,NA,NA,23.6220472440945,NA,NA,NA,NA,NA,NA,NA,NA,NA
-26,NA,NA,197,55,NA,40,NA,NA,25.4777070063694,NA,NA,NA,NA,NA,NA,NA,NA,NA
-25,NA,NA,236,55,NA,39,0,NA,19.7969543147208,0,NA,NA,NA,NA,NA,NA,NA,NA
-24,NA,NA,300,95,NA,64,40,NA,27.1186440677966,72.7272727272727,NA,NA,NA,NA,NA,NA,NA,NA
-23,NA,NA,376,109,NA,76,14,NA,25.3333333333333,14.7368421052632,NA,NA,NA,NA,NA,NA,NA,NA
-22,NA,NA,467,124,NA,91,15,NA,24.2021276595745,13.7614678899083,NA,NA,NA,NA,NA,NA,NA,NA
-21,NA,NA,517,190,NA,50,66,NA,10.7066381156317,53.2258064516129,NA,NA,NA,NA,NA,NA,NA,NA
-20,NA,NA,635,245,NA,118,55,NA,22.8239845261122,28.9473684210526,NA,NA,NA,NA,NA,NA,NA,NA
