"","Korea","Italy","X"
"X1.22.20",1,0,1
"X1.23.20",1,0,1
"X1.24.20",2,0,2
"X1.25.20",2,0,2
"X1.26.20",3,0,3
"X1.27.20",4,0,4
"X1.28.20",4,0,4
"X1.29.20",4,0,4
"X1.30.20",4,0,4
"X1.31.20",11,2,11
"X2.1.20",12,2,12
"X2.2.20",15,2,15
"X2.3.20",15,2,15
"X2.4.20",16,2,16
"X2.5.20",19,2,19
"X2.6.20",23,2,23
"X2.7.20",24,3,24
"X2.8.20",24,3,24
"X2.9.20",25,3,25
"X2.10.20",27,3,27
"X2.11.20",28,3,28
"X2.12.20",28,3,28
"X2.13.20",28,3,28
"X2.14.20",28,3,28
"X2.15.20",28,3,28
"X2.16.20",29,3,29
"X2.17.20",30,3,30
"X2.18.20",31,3,31
"X2.19.20",31,3,31
"X2.20.20",104,3,104
"X2.21.20",204,20,204
"X2.22.20",433,62,433
"X2.23.20",602,155,602
"X2.24.20",833,229,833
"X2.25.20",977,322,977
"X2.26.20",1261,453,1261
"X2.27.20",1766,655,1766
"X2.28.20",2337,888,2337
"X2.29.20",3150,1128,3150
"X3.1.20",3736,1694,3736
"X3.2.20",4335,2036,4335
"X3.3.20",5186,2502,5186
"X3.4.20",5621,3089,5621
"X3.5.20",6088,3858,6088
"X3.6.20",6593,4636,6593
"X3.7.20",7041,5883,7041
"X3.8.20",7314,7375,7314
"X3.9.20",7478,9172,7478
"X3.10.20",7513,10149,7513
"X3.11.20",7755,12462,7755
"X3.12.20",7869,15113,7869
"X3.13.20",7979,17660,7979
"X3.14.20",8086,21157,8086
"X3.15.20",8162,24747,8162
"X3.16.20",8236,27980,8236
"X3.17.20",8320,31506,8320
"X3.18.20",8413,35713,8413
"X3.19.20",8565,41035,8565
"X3.20.20",8652,47021,8652
"X3.21.20",8799,53578,8799
"X3.22.20",8897,59138,8961
"X3.23.20",8961,63927,8961
"X3.24.20",9037,69176,9037
"X3.25.20",9137,74386,9137
"X3.26.20",9241,80589,9241
"X3.27.20",9332,86498,9332
"X3.28.20",9478,92472,9478
"X3.29.20",9583,97689,9583
"X3.30.20",9661,101739,9661
