"","Korea","Italy","X"
"X1.22.20",1,0,0
"X1.23.20",1,0,0
"X1.24.20",2,0,0
"X1.25.20",2,0,0
"X1.26.20",3,0,0
"X1.27.20",4,0,1
"X1.28.20",4,0,4
"X1.29.20",4,0,4
"X1.30.20",4,0,4
"X1.31.20",11,2,5
"X2.1.20",12,2,8
"X2.2.20",15,2,10
"X2.3.20",15,2,12
"X2.4.20",16,2,12
"X2.5.20",19,2,12
"X2.6.20",23,2,12
"X2.7.20",24,3,13
"X2.8.20",24,3,13
"X2.9.20",25,3,14
"X2.10.20",27,3,14
"X2.11.20",28,3,16
"X2.12.20",28,3,16
"X2.13.20",28,3,16
"X2.14.20",28,3,16
"X2.15.20",28,3,16
"X2.16.20",29,3,16
"X2.17.20",30,3,16
"X2.18.20",31,3,16
"X2.19.20",31,3,16
"X2.20.20",104,3,16
"X2.21.20",204,20,16
"X2.22.20",433,62,16
"X2.23.20",602,155,16
"X2.24.20",833,229,16
"X2.25.20",977,322,17
"X2.26.20",1261,453,27
"X2.27.20",1766,655,46
"X2.28.20",2337,888,48
"X2.29.20",3150,1128,79
"X3.1.20",3736,1694,130
"X3.2.20",4335,2036,159
"X3.3.20",5186,2502,196
"X3.4.20",5621,3089,262
"X3.5.20",6088,3858,482
"X3.6.20",6593,4636,670
"X3.7.20",7041,5883,799
"X3.8.20",7314,7375,1040
"X3.9.20",7478,9172,1176
"X3.10.20",7513,10149,1457
"X3.11.20",7755,12462,1908
"X3.12.20",7869,15113,2078
"X3.13.20",7979,17660,3675
"X3.14.20",8086,21157,4585
"X3.15.20",8162,24747,5795
"X3.16.20",8236,27980,7272
"X3.17.20",8320,31506,9257
"X3.18.20",8413,35713,12327
"X3.19.20",8565,41035,15320
"X3.20.20",8652,47021,19848
"X3.21.20",8799,53578,22213
"X3.22.20",8897,59138,24873
"X3.23.20",8961,63927,29056
"X3.24.20",9037,69176,32986
"X3.25.20",9137,74386,37323
"X3.26.20",9241,80589,43938
"X3.27.20",9332,86498,50871
"X3.28.20",9478,92472,57695
"X3.29.20",9583,97689,62095
"X3.30.20",9661,101739,66885
"X3.31.20",9786,105792,71808
"X4.1.20",9887,110574,77872
"X4.2.20",9976,115242,84794
"X4.3.20",10062,119827,91159
"X4.4.20",10156,124632,96092
"X4.5.20",10237,128948,100123
"X4.6.20",10284,132547,103374
"X4.7.20",10331,135586,107663
"X4.8.20",10384,139422,113296
"X4.9.20",10423,143626,118181
"X4.10.20",10450,147577,122171
"X4.11.20",10480,152271,124908
"X4.12.20",10512,156363,127854
"X4.13.20",10537,159516,130072
"X4.14.20",10564,162488,131359
"X4.15.20",10591,165155,134753
"X4.16.20",10613,168941,137698
"X4.17.20",10635,172434,141397
"X4.18.20",10653,175925,143342
"X4.19.20",10661,178972,145184
"X4.20.20",10674,181228,147065
"X4.21.20",10683,183957,148291
"X4.22.20",10694,187327,150648
"X4.23.20",10708,189973,153129
"X4.24.20",10718,192994,154999
"X4.25.20",10728,195351,156513
"X4.26.20",10738,197675,157770
"X4.27.20",10752,199414,158758
"X4.28.20",10761,201505,159912
"X4.29.20",10765,203591,161539
"X4.30.20",10774,205463,163009
"X5.1.20",10780,207428,164077
"X5.2.20",10793,209328,164967
"X5.3.20",10801,210717,165664
"X5.4.20",10804,211938,166152
"X5.5.20",10806,213013,167007
"X5.6.20",10810,214457,168162
"X5.7.20",10822,215858,169430
"X5.8.20",10840,217185,170588
"X5.9.20",10874,218268,171324
"X5.10.20",10909,219070,171879
"X5.11.20",10936,219814,172576
"X5.12.20",10962,221216,173171
"X5.13.20",10991,222104,174098
"X5.14.20",11018,223096,174478
"X5.15.20",11037,223885,175233
"X5.16.20",11050,224760,175752
"X5.17.20",11065,225435,176369
"X5.18.20",11078,225886,176551
"X5.19.20",11110,226699,177778
"X5.20.20",11122,227364,178473
"X5.21.20",11142,228006,179021
"X5.22.20",11165,228658,179710
"X5.23.20",11190,229327,179986
"X5.24.20",11206,229858,180328
"X5.25.20",11225,230158,180600
"X5.26.20",11265,230555,181200
"X5.27.20",11344,231139,181524
"X5.28.20",11402,231732,182196
"X5.29.20",11441,232248,182922
"X5.30.20",11468,232664,183189
"X5.31.20",11503,232997,183410
"X6.1.20",11541,233197,183594
"X6.2.20",11590,233515,183879
"X6.3.20",11629,233836,184121
"X6.4.20",11668,234013,184472
"X6.5.20",11719,234531,184924
"X6.6.20",11776,234801,185450
"X6.7.20",11814,234998,185750
"X6.8.20",11852,235278,186109
"X6.9.20",11902,235561,186506
"X6.10.20",11947,235763,186522
"X6.11.20",12003,236142,186691
"X6.12.20",12051,236305,187226
"X6.13.20",12085,236651,187267
"X6.14.20",12121,236989,187518
"X6.15.20",12155,237290,187682
"X6.16.20",12198,237500,188252
"X6.17.20",12257,237828,188604
"X6.18.20",12306,238159,189817
"X6.19.20",12373,238011,190299
"X6.20.20",12421,238275,190670
"X6.21.20",12438,238499,191272
"X6.22.20",12484,238720,191768
"X6.23.20",12535,238833,192480
"X6.24.20",12563,239410,192871
"X6.25.20",12602,239706,193371
"X6.26.20",12653,239961,194036
"X6.27.20",12715,240136,194458
"X6.28.20",12757,240310,194693
"X6.29.20",12800,240436,195042
"X6.30.20",12850,240578,195418
"X7.1.20",12904,240760,195893
"X7.2.20",12967,240961,196370
"X7.3.20",13030,241184,196780
"X7.4.20",13091,241419,197198
"X7.5.20",13137,241611,197523
"X7.6.20",13181,241819,198064
"X7.7.20",13244,241956,198343
"X7.8.20",13293,242149,198699
"X7.9.20",13338,242363,199001
"X7.10.20",13373,242639,199332
"X7.11.20",13417,242827,199709
"X7.12.20",13479,243061,199919
"X7.13.20",13512,243230,200180
"X7.14.20",13551,243344,200456
"X7.15.20",13612,243506,200890
"X7.16.20",13672,243736,201450
"X7.17.20",13711,243967,202045
"X7.18.20",13745,244216,202426
"X7.19.20",13771,244434,202735
"X7.20.20",13816,244624,203325
"X7.21.20",13879,244752,203717
"X7.22.20",13938,245032,204276
"X7.23.20",13979,245338,204881
"X7.24.20",14092,245590,205623
"X7.25.20",14150,245864,206278
"X7.26.20",14175,246118,206667
"X7.27.20",14203,246286,207112
"X7.28.20",14251,246488,207707
"X7.29.20",14269,246776,208546
