"","Korea","Italy","X"
"X1.22.20",1,0,0
"X1.23.20",1,0,0
"X1.24.20",2,0,0
"X1.25.20",2,0,0
"X1.26.20",3,0,0
"X1.27.20",4,0,0
"X1.28.20",4,0,0
"X1.29.20",4,0,0
"X1.30.20",4,0,0
"X1.31.20",11,2,0
"X2.1.20",12,2,0
"X2.2.20",15,2,0
"X2.3.20",15,2,0
"X2.4.20",16,2,0
"X2.5.20",19,2,0
"X2.6.20",23,2,0
"X2.7.20",24,3,0
"X2.8.20",24,3,0
"X2.9.20",25,3,0
"X2.10.20",27,3,0
"X2.11.20",28,3,0
"X2.12.20",28,3,0
"X2.13.20",28,3,0
"X2.14.20",28,3,1
"X2.15.20",28,3,1
"X2.16.20",29,3,1
"X2.17.20",30,3,1
"X2.18.20",31,3,1
"X2.19.20",31,3,1
"X2.20.20",104,3,1
"X2.21.20",204,20,1
"X2.22.20",433,62,1
"X2.23.20",602,155,1
"X2.24.20",833,229,1
"X2.25.20",977,322,1
"X2.26.20",1261,453,1
"X2.27.20",1766,655,1
"X2.28.20",2337,888,1
"X2.29.20",3150,1128,1
"X3.1.20",3736,1694,2
"X3.2.20",4335,2036,2
"X3.3.20",5186,2502,2
"X3.4.20",5621,3089,2
"X3.5.20",6088,3858,3
"X3.6.20",6593,4636,15
"X3.7.20",7041,5883,15
"X3.8.20",7314,7375,49
"X3.9.20",7478,9172,55
"X3.10.20",7513,10149,59
"X3.11.20",7755,12462,60
"X3.12.20",7869,15113,67
"X3.13.20",7979,17660,80
"X3.14.20",8086,21157,109
"X3.15.20",8162,24747,110
"X3.16.20",8236,27980,150
"X3.17.20",8320,31506,196
"X3.18.20",8413,35713,196
"X3.19.20",8565,41035,256
"X3.20.20",8652,47021,285
"X3.21.20",8799,53578,294
"X3.22.20",8897,59138,327
"X3.23.20",8961,63927,366
"X3.24.20",9037,69176,402
"X3.25.20",9137,74386,456
"X3.26.20",9241,80589,495
"X3.27.20",9332,86498,536
"X3.28.20",9478,92472,576
"X3.29.20",9583,97689,609
"X3.30.20",9661,101739,656
"X3.31.20",9786,105792,710
"X4.1.20",9887,110574,779
"X4.2.20",9976,115242,865
"X4.3.20",10062,119827,985
"X4.4.20",10156,124632,1070
"X4.5.20",10237,128948,1173
"X4.6.20",10284,132547,1322
"X4.7.20",10331,135586,1450
"X4.8.20",10384,139422,1560
"X4.9.20",10423,143626,1699
"X4.10.20",10450,147577,1794
"X4.11.20",10480,152271,1939
"X4.12.20",10512,156363,2065
"X4.13.20",10537,159516,2190
"X4.14.20",10564,162488,2350
"X4.15.20",10591,165155,2505
"X4.16.20",10613,168941,2673
"X4.17.20",10635,172434,2844
"X4.18.20",10653,175925,3032
"X4.19.20",10661,178972,3144
"X4.20.20",10674,181228,3333
"X4.21.20",10683,183957,3490
"X4.22.20",10694,187327,3659
"X4.23.20",10708,189973,3891
"X4.24.20",10718,192994,4092
"X4.25.20",10728,195351,4319
"X4.26.20",10738,197675,4534
"X4.27.20",10752,199414,4782
"X4.28.20",10761,201505,5042
"X4.29.20",10765,203591,5268
"X4.30.20",10774,205463,5537
"X5.1.20",10780,207428,5895
"X5.2.20",10793,209328,6193
"X5.3.20",10801,210717,6465
"X5.4.20",10804,211938,6813
"X5.5.20",10806,213013,7201
"X5.6.20",10810,214457,7588
"X5.7.20",10822,215858,7981
"X5.8.20",10840,217185,8476
"X5.9.20",10874,218268,8964
"X5.10.20",10909,219070,9400
"X5.11.20",10936,219814,9746
"X5.12.20",10962,221216,10093
"X5.13.20",10991,222104,10431
"X5.14.20",11018,223096,10829
"X5.15.20",11037,223885,11228
"X5.16.20",11050,224760,11719
"X5.17.20",11065,225435,12229
"X5.18.20",11078,225886,12764
"X5.19.20",11110,226699,13484
"X5.20.20",11122,227364,14229
"X5.21.20",11142,228006,15003
"X5.22.20",11165,228658,15786
"X5.23.20",11190,229327,16513
"X5.24.20",11206,229858,17265
"X5.25.20",11225,230158,17967
"X5.26.20",11265,230555,18756
"X5.27.20",11344,231139,19666
"X5.28.20",11402,231732,20793
"X5.29.20",11441,232248,22082
"X5.30.20",11468,232664,23449
"X5.31.20",11503,232997,24985
"X6.1.20",11541,233197,26384
"X6.2.20",11590,233515,27536
"X6.3.20",11629,233836,28615
"X6.4.20",11668,234013,29767
"X6.5.20",11719,234531,31115
"X6.6.20",11776,234801,32612
"X6.7.20",11814,234998,34079
"X6.8.20",11852,235278,35444
"X6.9.20",11902,235561,36829
"X6.10.20",11947,235763,38284
"X6.11.20",12003,236142,39726
"X6.12.20",12051,236305,41303
"X6.13.20",12085,236651,42980
"X6.14.20",12121,236989,44598
"X6.15.20",12155,237290,46289
"X6.16.20",12198,237500,47856
"X6.17.20",12257,237828,49219
"X6.18.20",12306,238159,50437
"X6.19.20",12373,238011,52211
"X6.20.20",12421,238275,53758
"X6.21.20",12438,238499,55233
"X6.22.20",12484,238720,56809
"X6.23.20",12535,238833,58141
"X6.24.20",12563,239410,59561
"X6.25.20",12602,239706,61130
"X6.26.20",12653,239961,62755
"X6.27.20",12715,240136,63923
"X6.28.20",12757,240310,65188
"X6.29.20",12800,240436,66754
"X6.30.20",12850,240578,68311
"X7.1.20",12904,240760,69814
"X7.2.20",12967,240961,71299
"X7.3.20",13030,241184,72711
"X7.4.20",13091,241419,74035
"X7.5.20",13137,241611,75253
"X7.6.20",13181,241819,76222
"X7.7.20",13244,241956,77279
"X7.8.20",13293,242149,78304
"X7.9.20",13338,242363,79254
"X7.10.20",13373,242639,80235
"X7.11.20",13417,242827,81158
"X7.12.20",13479,243061,82070
"X7.13.20",13512,243230,83001
"X7.14.20",13551,243344,83930
"X7.15.20",13612,243506,84843
"X7.16.20",13672,243736,85771
"X7.17.20",13711,243967,86474
"X7.18.20",13745,244216,87172
"X7.19.20",13771,244434,87775
"X7.20.20",13816,244624,88402
"X7.21.20",13879,244752,89078
"X7.22.20",13938,245032,89745
"X7.23.20",13979,245338,90413
"X7.24.20",14092,245590,91072
"X7.25.20",14150,245864,91583
"X7.26.20",14175,246118,92062
"X7.27.20",14203,246286,92482
"X7.28.20",14251,246488,92947
"X7.29.20",14269,246776,93356
"X7.30.20",14305,247158,93757
"X7.31.20",14336,247537,94078
