"","Korea","Italy","X"
"X1.22.20",1,0,0
"X1.23.20",1,0,0
"X1.24.20",2,0,0
"X1.25.20",2,0,0
"X1.26.20",3,0,0
"X1.27.20",4,0,0
"X1.28.20",4,0,0
"X1.29.20",4,0,0
"X1.30.20",4,0,0
"X1.31.20",11,2,0
"X2.1.20",12,2,0
"X2.2.20",15,2,0
"X2.3.20",15,2,0
"X2.4.20",16,2,0
"X2.5.20",19,2,0
"X2.6.20",23,2,0
"X2.7.20",24,3,0
"X2.8.20",24,3,0
"X2.9.20",25,3,0
"X2.10.20",27,3,0
"X2.11.20",28,3,0
"X2.12.20",28,3,0
"X2.13.20",28,3,0
"X2.14.20",28,3,0
"X2.15.20",28,3,0
"X2.16.20",29,3,0
"X2.17.20",30,3,0
"X2.18.20",31,3,0
"X2.19.20",31,3,2
"X2.20.20",104,3,5
"X2.21.20",204,20,18
"X2.22.20",433,62,28
"X2.23.20",602,155,43
"X2.24.20",833,229,61
"X2.25.20",977,322,95
"X2.26.20",1261,453,139
"X2.27.20",1766,655,245
"X2.28.20",2337,888,388
"X2.29.20",3150,1128,593
"X3.1.20",3736,1694,978
"X3.2.20",4335,2036,1501
"X3.3.20",5186,2502,2336
"X3.4.20",5621,3089,2922
"X3.5.20",6088,3858,3513
"X3.6.20",6593,4636,4747
"X3.7.20",7041,5883,5823
"X3.8.20",7314,7375,6566
"X3.9.20",7478,9172,7161
"X3.10.20",7513,10149,8042
"X3.11.20",7755,12462,9000
"X3.12.20",7869,15113,10075
"X3.13.20",7979,17660,11364
"X3.14.20",8086,21157,12729
"X3.15.20",8162,24747,13938
"X3.16.20",8236,27980,14991
"X3.17.20",8320,31506,16169
"X3.18.20",8413,35713,17361
"X3.19.20",8565,41035,18407
"X3.20.20",8652,47021,19644
"X3.21.20",8799,53578,20610
"X3.22.20",8897,59138,21638
"X3.23.20",8961,63927,23049
"X3.24.20",9037,69176,24811
"X3.25.20",9137,74386,27017
"X3.26.20",9241,80589,29406
"X3.27.20",9332,86498,32332
"X3.28.20",9478,92472,35408
"X3.29.20",9583,97689,38309
"X3.30.20",9661,101739,41495
"X3.31.20",9786,105792,44605
"X4.1.20",9887,110574,47593
"X4.2.20",9976,115242,50468
"X4.3.20",10062,119827,53183
"X4.4.20",10156,124632,55743
"X4.5.20",10237,128948,58226
"X4.6.20",10284,132547,60500
"X4.7.20",10331,135586,62589
"X4.8.20",10384,139422,64586
"X4.9.20",10423,143626,66220
"X4.10.20",10450,147577,68192
"X4.11.20",10480,152271,70029
"X4.12.20",10512,156363,71686
"X4.13.20",10537,159516,73303
"X4.14.20",10564,162488,74877
"X4.15.20",10591,165155,76389
"X4.16.20",10613,168941,77995
"X4.17.20",10635,172434,79494
"X4.18.20",10653,175925,80868
"X4.19.20",10661,178972,82211
"X4.20.20",10674,181228,83505
"X4.21.20",10683,183957,84802
"X4.22.20",10694,187327,85996
"X4.23.20",10708,189973,87026
"X4.24.20",10718,192994,88194
"X4.25.20",10728,195351,89328
"X4.26.20",10738,197675,90481
"X4.27.20",10752,199414,91472
"X4.28.20",10761,201505,92584
"X4.29.20",10765,203591,93657
"X4.30.20",10774,205463,94640
"X5.1.20",10780,207428,95646
"X5.2.20",10793,209328,96448
"X5.3.20",10801,210717,97424
"X5.4.20",10804,211938,98647
"X5.5.20",10806,213013,99970
"X5.6.20",10810,214457,101650
"X5.7.20",10822,215858,103135
"X5.8.20",10840,217185,104691
"X5.9.20",10874,218268,106220
"X5.10.20",10909,219070,107603
"X5.11.20",10936,219814,109286
"X5.12.20",10962,221216,110767
"X5.13.20",10991,222104,112725
"X5.14.20",11018,223096,114533
"X5.15.20",11037,223885,116635
"X5.16.20",11050,224760,118392
"X5.17.20",11065,225435,120198
