"","Korea","Italy","X"
"X1.22.20",1,0,0
"X1.23.20",1,0,0
"X1.24.20",2,0,0
"X1.25.20",2,0,0
"X1.26.20",3,0,0
"X1.27.20",4,0,0
"X1.28.20",4,0,0
"X1.29.20",4,0,4
"X1.30.20",4,0,4
"X1.31.20",11,2,4
"X2.1.20",12,2,4
"X2.2.20",15,2,5
"X2.3.20",15,2,5
"X2.4.20",16,2,5
"X2.5.20",19,2,5
"X2.6.20",23,2,5
"X2.7.20",24,3,5
"X2.8.20",24,3,7
"X2.9.20",25,3,7
"X2.10.20",27,3,8
"X2.11.20",28,3,8
"X2.12.20",28,3,8
"X2.13.20",28,3,8
"X2.14.20",28,3,8
"X2.15.20",28,3,8
"X2.16.20",29,3,9
"X2.17.20",30,3,9
"X2.18.20",31,3,9
"X2.19.20",31,3,9
"X2.20.20",104,3,9
"X2.21.20",204,20,9
"X2.22.20",433,62,13
"X2.23.20",602,155,13
"X2.24.20",833,229,13
"X2.25.20",977,322,13
"X2.26.20",1261,453,13
"X2.27.20",1766,655,13
"X2.28.20",2337,888,19
"X2.29.20",3150,1128,21
"X3.1.20",3736,1694,21
"X3.2.20",4335,2036,21
"X3.3.20",5186,2502,27
"X3.4.20",5621,3089,27
"X3.5.20",6088,3858,29
"X3.6.20",6593,4636,29
"X3.7.20",7041,5883,45
"X3.8.20",7314,7375,45
"X3.9.20",7478,9172,45
"X3.10.20",7513,10149,74
"X3.11.20",7755,12462,74
"X3.12.20",7869,15113,85
"X3.13.20",7979,17660,85
"X3.14.20",8086,21157,85
"X3.15.20",8162,24747,98
"X3.16.20",8236,27980,98
"X3.17.20",8320,31506,98
"X3.18.20",8413,35713,113
"X3.19.20",8565,41035,140
"X3.20.20",8652,47021,140
"X3.21.20",8799,53578,153
"X3.22.20",8897,59138,153
"X3.23.20",8961,63927,198
"X3.24.20",9037,69176,248
"X3.25.20",9137,74386,333
"X3.26.20",9241,80589,333
"X3.27.20",9332,86498,405
"X3.28.20",9478,92472,468
"X3.29.20",9583,97689,570
"X3.30.20",9661,101739,611
"X3.31.20",9786,105792,664
"X4.1.20",9887,110574,814
"X4.2.20",9976,115242,1024
"X4.3.20",10062,119827,1264
"X4.4.20",10156,124632,1505
"X4.5.20",10237,128948,1799
"X4.6.20",10284,132547,2076
"X4.7.20",10331,135586,2359
"X4.8.20",10384,139422,2659
"X4.9.20",10423,143626,2990
"X4.10.20",10450,147577,3360
"X4.11.20",10480,152271,3736
"X4.12.20",10512,156363,4123
"X4.13.20",10537,159516,4521
"X4.14.20",10564,162488,4933
"X4.15.20",10591,165155,5365
"X4.16.20",10613,168941,5825
"X4.17.20",10635,172434,6302
"X4.18.20",10653,175925,6302
"X4.19.20",10661,178972,6781
"X4.20.20",10674,181228,7265
"X4.21.20",10683,183957,7755
"X4.22.20",10694,187327,8238
"X4.23.20",10708,189973,8756
"X4.24.20",10718,192994,9281
"X4.25.20",10728,195351,9813
"X4.26.20",10738,197675,10349
"X4.27.20",10752,199414,10839
"X4.28.20",10761,201505,11380
"X4.29.20",10765,203591,11929
"X4.30.20",10774,205463,12481
"X5.1.20",10780,207428,13038
"X5.2.20",10793,209328,13599
"X5.3.20",10801,210717,14163
"X5.4.20",10804,211938,14730
"X5.5.20",10806,213013,15192
"X5.6.20",10810,214457,15738
"X5.7.20",10822,215858,16240
"X5.8.20",10840,217185,16793
"X5.9.20",10874,218268,17417
"X5.10.20",10909,219070,18198
"X5.11.20",10936,219814,18878
"X5.12.20",10962,221216,19661
"X5.13.20",10991,222104,20386
"X5.14.20",11018,223096,21084
"X5.15.20",11037,223885,21831
"X5.16.20",11050,224760,22627
"X5.17.20",11065,225435,23358
"X5.18.20",11078,225886,24190
"X5.19.20",11110,226699,25063
"X5.20.20",11122,227364,26004
"X5.21.20",11142,228006,26898
"X5.22.20",11165,228658,27892
"X5.23.20",11190,229327,28704
"X5.24.20",11206,229858,29485
"X5.25.20",11225,230158,30307
"X5.26.20",11265,230555,31086
"X5.27.20",11344,231139,31969
"X5.28.20",11402,231732,32532
"X5.29.20",11441,232248,33170
"X5.30.20",11468,232664,33896
"X5.31.20",11503,232997,34557
"X6.1.20",11541,233197,35192
"X6.2.20",11590,233515,35788
"X6.3.20",11629,233836,36359
"X6.4.20",11668,234013,37018
"X6.5.20",11719,234531,37642
"X6.6.20",11776,234801,38268
"X6.7.20",11814,234998,38808
"X6.8.20",11852,235278,39376
"X6.9.20",11902,235561,39904
"X6.10.20",11947,235763,40507
"X6.11.20",12003,236142,40986
"X6.12.20",12051,236305,41499
"X6.13.20",12085,236651,41990
"X6.14.20",12121,236989,42294
"X6.15.20",12155,237290,42636
"X6.16.20",12198,237500,42982
"X6.17.20",12257,237828,43364
"X6.18.20",12306,238159,43752
"X6.19.20",12373,238011,44145
"X6.20.20",12421,238275,44533
"X6.21.20",12438,238499,44925
"X6.22.20",12484,238720,45303
"X6.23.20",12535,238833,45683
"X6.24.20",12563,239410,46133
"X6.25.20",12602,239706,46563
"X6.26.20",12653,239961,46973
"X6.27.20",12715,240136,47360
"X6.28.20",12757,240310,47797
"X6.29.20",12800,240436,48246
"X6.30.20",12850,240578,48667
"X7.1.20",12904,240760,49069
"X7.2.20",12967,240961,49469
"X7.3.20",13030,241184,50141
"X7.4.20",13091,241419,50857
"X7.5.20",13137,241611,51540
"X7.6.20",13181,241819,52068
"X7.7.20",13244,241956,52600
"X7.8.20",13293,242149,53045
"X7.9.20",13338,242363,53577
"X7.10.20",13373,242639,54050
"X7.11.20",13417,242827,54453
"X7.12.20",13479,243061,54854
"X7.13.20",13512,243230,55198
"X7.14.20",13551,243344,55573
"X7.15.20",13612,243506,55848
"X7.16.20",13672,243736,56129
"X7.17.20",13711,243967,56422
"X7.18.20",13745,244216,56711
"X7.19.20",13771,244434,56922
"X7.20.20",13816,244624,57193
"X7.21.20",13879,244752,57498
"X7.22.20",13938,245032,57734
"X7.23.20",13979,245338,57988
"X7.24.20",14092,245590,58249
"X7.25.20",14150,245864,58562
"X7.26.20",14175,246118,58913
"X7.27.20",14203,246286,59177
"X7.28.20",14251,246488,59546
"X7.29.20",14269,246776,59921
"X7.30.20",14305,247158,60223
"X7.31.20",14336,247537,60506
