"","Korea","Italy","X"
"X1.22.20",1,0,0
"X1.23.20",1,0,0
"X1.24.20",2,0,0
"X1.25.20",2,0,0
"X1.26.20",3,0,0
"X1.27.20",4,0,0
"X1.28.20",4,0,0
"X1.29.20",4,0,0
"X1.30.20",4,0,0
"X1.31.20",11,2,2
"X2.1.20",12,2,2
"X2.2.20",15,2,2
"X2.3.20",15,2,8
"X2.4.20",16,2,8
"X2.5.20",19,2,9
"X2.6.20",23,2,9
"X2.7.20",24,3,9
"X2.8.20",24,3,13
"X2.9.20",25,3,14
"X2.10.20",27,3,14
"X2.11.20",28,3,15
"X2.12.20",28,3,16
"X2.13.20",28,3,17
"X2.14.20",28,3,18
"X2.15.20",28,3,18
"X2.16.20",29,3,18
"X2.17.20",30,3,19
"X2.18.20",31,3,19
"X2.19.20",31,3,20
"X2.20.20",104,3,22
"X2.21.20",204,20,23
"X2.22.20",433,62,23
"X2.23.20",602,155,28
"X2.24.20",833,229,30
"X2.25.20",977,322,34
"X2.26.20",1261,453,37
"X2.27.20",1766,655,44
"X2.28.20",2337,888,56
"X2.29.20",3150,1128,61
"X3.1.20",3736,1694,94
"X3.2.20",4335,2036,134
"X3.3.20",5186,2502,189
"X3.4.20",5621,3089,245
"X3.5.20",6088,3858,294
"X3.6.20",6593,4636,373
"X3.7.20",7041,5883,428
"X3.8.20",7314,7375,482
"X3.9.20",7478,9172,629
"X3.10.20",7513,10149,887
"X3.11.20",7755,12462,1298
"X3.12.20",7869,15113,1787
"X3.13.20",7979,17660,2266
"X3.14.20",8086,21157,2630
"X3.15.20",8162,24747,3072
"X3.16.20",8236,27980,3684
"X3.17.20",8320,31506,4452
"X3.18.20",8413,35713,5451
"X3.19.20",8565,41035,6506
"X3.20.20",8652,47021,7760
"X3.21.20",8799,53578,8957
"X3.22.20",8897,59138,10333
"X3.23.20",8961,63927,12668
"X3.24.20",9037,69176,15039
"X3.25.20",9137,74386,17732
"X3.26.20",9241,80589,20816
"X3.27.20",9332,86498,24017
"X3.28.20",9478,92472,26839
"X3.29.20",9583,97689,29696
"X3.30.20",9661,101739,33969
"X3.31.20",9786,105792,38484
"X4.1.20",9887,110574,43398
"X4.2.20",9976,115242,48263
"X4.3.20",10062,119827,53178
"X4.4.20",10156,124632,57198
"X4.5.20",10237,128948,60792
"X4.6.20",10284,132547,66067
"X4.7.20",10331,135586,71517
"X4.8.20",10384,139422,76646
"X4.9.20",10423,143626,81498
"X4.10.20",10450,147577,85813
"X4.11.20",10480,152271,89390
"X4.12.20",10512,156363,92885
"X4.13.20",10537,159516,97068
"X4.14.20",10564,162488,101393
"X4.15.20",10591,165155,106458
"X4.16.20",10613,168941,111756
"X4.17.20",10635,172434,116721
"X4.18.20",10653,175925,121437
"X4.19.20",10661,178972,125289
"X4.20.20",10674,181228,130147
"X4.21.20",10683,183957,134907
"X4.22.20",10694,187327,140397
"X4.23.20",10708,189973,145540
"X4.24.20",10718,192994,150513
"X4.25.20",10728,195351,154261
"X4.26.20",10738,197675,157729
"X4.27.20",10752,199414,162431
"X4.28.20",10761,201505,167152
"X4.29.20",10765,203591,172587
"X4.30.20",10774,205463,177543
"X5.1.20",10780,207428,182270
"X5.2.20",10793,209328,185491
"X5.3.20",10801,210717,188465
"X5.4.20",10804,211938,191843
"X5.5.20",10806,213013,195527
"X5.6.20",10810,214457,199358
"X5.7.20",10822,215858,203125
"X5.8.20",10840,217185,206174
"X5.9.20",10874,218268,208324
"X5.10.20",10909,219070,210645
"X5.11.20",10936,219814,214228
"X5.12.20",10962,221216,217617
"X5.13.20",10991,222104,220915
"X5.14.20",11018,223096,223524
"X5.15.20",11037,223885,226041
"X5.16.20",11050,224760,228106
"X5.17.20",11065,225435,229932
"X5.18.20",11078,225886,232506
"X5.19.20",11110,226699,235547
"X5.20.20",11122,227364,238253
"X5.21.20",11142,228006,240795
"X5.22.20",11165,228658,242825
"X5.23.20",11190,229327,244332
"X5.24.20",11206,229858,245680
"X5.25.20",11225,230158,247287
"X5.26.20",11265,230555,248937
"X5.27.20",11344,231139,250739
"X5.28.20",11402,231732,252473
"X5.29.20",11441,232248,253977
"X5.30.20",11468,232664,255076
"X5.31.20",11503,232997,256145
"X6.1.20",11541,233197,257579
"X6.2.20",11590,233515,259046
"X6.3.20",11629,233836,260388
"X6.4.20",11668,234013,261622
"X6.5.20",11719,234531,262727
"X6.6.20",11776,234801,263518
"X6.7.20",11814,234998,264235
"X6.8.20",11852,235278,265321
"X6.9.20",11902,235561,266474
"X6.10.20",11947,235763,267656
"X6.11.20",12003,236142,268657
"X6.12.20",12051,236305,269710
"X6.13.20",12085,236651,270597
"X6.14.20",12121,236989,271404
"X6.15.20",12155,237290,272430
"X6.16.20",12198,237500,273507
"X6.17.20",12257,237828,274504
"X6.18.20",12306,238159,275524
"X6.19.20",12373,238011,276504
"X6.20.20",12421,238275,277170
"X6.21.20",12438,238499,277792
"X6.22.20",12484,238720,278684
"X6.23.20",12535,238833,279566
"X6.24.20",12563,239410,280340
"X6.25.20",12602,239706,281037
"X6.26.20",12653,239961,281675
"X6.27.20",12715,240136,282308
"X6.28.20",12757,240310,282703
"X6.29.20",12800,240436,283307
"X6.30.20",12850,240578,283710
"X7.1.20",12904,240760,283770
"X7.2.20",12967,240961,283774
"X7.3.20",13030,241184,284276
"X7.4.20",13091,241419,284900
"X7.5.20",13137,241611,285416
"X7.6.20",13181,241819,285768
"X7.7.20",13244,241956,286349
"X7.8.20",13293,242149,286979
"X7.9.20",13338,242363,287621
"X7.10.20",13373,242639,288133
"X7.11.20",13417,242827,288953
"X7.12.20",13479,243061,289603
"X7.13.20",13512,243230,290133
"X7.14.20",13551,243344,291373
"X7.15.20",13612,243506,291911
"X7.16.20",13672,243736,292552
"X7.17.20",13711,243967,293239
"X7.18.20",13745,244216,294066
"X7.19.20",13771,244434,294792
"X7.20.20",13816,244624,295372
"X7.21.20",13879,244752,295817
"X7.22.20",13938,245032,296377
"X7.23.20",13979,245338,297146
"X7.24.20",14092,245590,297914
"X7.25.20",14150,245864,298681
"X7.26.20",14175,246118,299426
"X7.27.20",14203,246286,300111
"X7.28.20",14251,246488,300658
"X7.29.20",14269,246776,301455
"X7.30.20",14305,247158,302301
