"","Korea","Italy","X"
"X1.22.20",1,0,548
"X1.23.20",1,0,643
"X1.24.20",2,0,920
"X1.25.20",2,0,1406
"X1.26.20",3,0,2075
"X1.27.20",4,0,2877
"X1.28.20",4,0,5509
"X1.29.20",4,0,6087
"X1.30.20",4,0,8141
"X1.31.20",11,2,9802
"X2.1.20",12,2,11891
"X2.2.20",15,2,16630
"X2.3.20",15,2,19716
"X2.4.20",16,2,23707
"X2.5.20",19,2,27440
"X2.6.20",23,2,30587
"X2.7.20",24,3,34110
"X2.8.20",24,3,36814
"X2.9.20",25,3,39829
"X2.10.20",27,3,42354
"X2.11.20",28,3,44386
"X2.12.20",28,3,44759
"X2.13.20",28,3,59895
"X2.14.20",28,3,66358
"X2.15.20",28,3,68413
"X2.16.20",29,3,70513
"X2.17.20",30,3,72434
"X2.18.20",31,3,74211
"X2.19.20",31,3,74619
"X2.20.20",104,3,75077
"X2.21.20",204,20,75550
"X2.22.20",433,62,77001
"X2.23.20",602,155,77022
"X2.24.20",833,229,77241
"X2.25.20",977,322,77754
"X2.26.20",1261,453,78166
"X2.27.20",1766,655,78600
"X2.28.20",2337,888,78928
"X2.29.20",3150,1128,79356
"X3.1.20",3736,1694,79932
"X3.2.20",4335,2036,80136
"X3.3.20",5186,2502,80261
"X3.4.20",5621,3089,80386
"X3.5.20",6088,3858,80537
"X3.6.20",6593,4636,80690
"X3.7.20",7041,5883,80770
"X3.8.20",7314,7375,80823
"X3.9.20",7478,9172,80860
"X3.10.20",7513,10149,80887
"X3.11.20",7755,12462,80921
"X3.12.20",7869,15113,80932
"X3.13.20",7979,17660,80945
"X3.14.20",8086,21157,80977
"X3.15.20",8162,24747,81003
"X3.16.20",8236,27980,81033
"X3.17.20",8320,31506,81058
"X3.18.20",8413,35713,81102
"X3.19.20",8565,41035,81156
"X3.20.20",8652,47021,81250
"X3.21.20",8799,53578,81305
"X3.22.20",8897,59138,81435
"X3.23.20",8961,63927,81498
"X3.24.20",9037,69176,81591
"X3.25.20",9137,74386,81661
"X3.26.20",9241,80589,81782
"X3.27.20",9332,86498,81897
"X3.28.20",9478,92472,81999
"X3.29.20",9583,97689,82122
"X3.30.20",9661,101739,82198
"X3.31.20",9786,105792,82279
"X4.1.20",9887,110574,82361
"X4.2.20",9976,115242,82432
"X4.3.20",10062,119827,82511
"X4.4.20",10156,124632,82543
"X4.5.20",10237,128948,82602
"X4.6.20",10284,132547,82665
"X4.7.20",10331,135586,82718
"X4.8.20",10384,139422,82809
"X4.9.20",10423,143626,82883
"X4.10.20",10450,147577,82941
"X4.11.20",10480,152271,83014
"X4.12.20",10512,156363,83134
"X4.13.20",10537,159516,83213
"X4.14.20",10564,162488,83306
"X4.15.20",10591,165155,83356
"X4.16.20",10613,168941,83403
"X4.17.20",10635,172434,83760
"X4.18.20",10653,175925,83787
"X4.19.20",10661,178972,83805
"X4.20.20",10674,181228,83817
"X4.21.20",10683,183957,83853
"X4.22.20",10694,187327,83868
"X4.23.20",10708,189973,83884
"X4.24.20",10718,192994,83899
"X4.25.20",10728,195351,83909
"X4.26.20",10738,197675,83912
"X4.27.20",10752,199414,83918
"X4.28.20",10761,201505,83940
"X4.29.20",10765,203591,83944
"X4.30.20",10774,205463,83956
"X5.1.20",10780,207428,83959
"X5.2.20",10793,209328,83959
"X5.3.20",10801,210717,83964
"X5.4.20",10804,211938,83966
"X5.5.20",10806,213013,83968
"X5.6.20",10810,214457,83970
"X5.7.20",10822,215858,83975
"X5.8.20",10840,217185,83976
"X5.9.20",10874,218268,83990
"X5.10.20",10909,219070,84010
"X5.11.20",10936,219814,84011
"X5.12.20",10962,221216,84018
"X5.13.20",10991,222104,84024
"X5.14.20",11018,223096,84029
"X5.15.20",11037,223885,84038
"X5.16.20",11050,224760,84044
"X5.17.20",11065,225435,84054
"X5.18.20",11078,225886,84063
"X5.19.20",11110,226699,84063
"X5.20.20",11122,227364,84063
"X5.21.20",11142,228006,84063
"X5.22.20",11165,228658,84081
"X5.23.20",11190,229327,84084
"X5.24.20",11206,229858,84095
"X5.25.20",11225,230158,84102
"X5.26.20",11265,230555,84103
"X5.27.20",11344,231139,84106
"X5.28.20",11402,231732,84106
"X5.29.20",11441,232248,84123
"X5.30.20",11468,232664,84128
"X5.31.20",11503,232997,84146
"X6.1.20",11541,233197,84154
"X6.2.20",11590,233515,84161
"X6.3.20",11629,233836,84160
"X6.4.20",11668,234013,84171
"X6.5.20",11719,234531,84177
"X6.6.20",11776,234801,84186
"X6.7.20",11814,234998,84191
"X6.8.20",11852,235278,84195
"X6.9.20",11902,235561,84198
"X6.10.20",11947,235763,84209
"X6.11.20",12003,236142,84216
"X6.12.20",12051,236305,84228
"X6.13.20",12085,236651,84286
"X6.14.20",12121,236989,84335
"X6.15.20",12155,237290,84378
"X6.16.20",12198,237500,84422
"X6.17.20",12257,237828,84458
"X6.18.20",12306,238159,84494
"X6.19.20",12373,238011,84494
"X6.20.20",12421,238275,84553
"X6.21.20",12438,238499,84572
"X6.22.20",12484,238720,84624
"X6.23.20",12535,238833,84653
"X6.24.20",12563,239410,84673
"X6.25.20",12602,239706,84701
"X6.26.20",12653,239961,84725
"X6.27.20",12715,240136,84743
"X6.28.20",12757,240310,84757
"X6.29.20",12800,240436,84780
"X6.30.20",12850,240578,84785
"X7.1.20",12904,240760,84816
