"daysFromToday","Day","Korea","Italy","X","dif.Korea","dif.Italy","dif.X","growth.Korea","growth.Italy","growth.X","prj.grKO.X","prj.grIT.X","grKO.prj.tot.X","grIT.prj.tot.X","dif.grKO.prj.tot.X","dif.grIT.prj.tot.X","growth.grKO.prj.tot.X","growth.grIT.prj.tot.X"
-38,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-37,NA,NA,11,NA,NA,3,NA,NA,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
-36,NA,NA,16,NA,NA,5,NA,NA,45.4545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA
-35,NA,NA,22,NA,NA,6,NA,NA,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
-34,NA,NA,32,NA,NA,10,NA,NA,45.4545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA
-33,NA,NA,44,140,NA,12,NA,NA,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
-32,NA,NA,56,207,NA,12,67,NA,27.2727272727273,47.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA
-31,NA,NA,83,249,NA,27,42,NA,48.2142857142857,20.2898550724638,NA,NA,NA,NA,NA,NA,NA,NA
-30,NA,NA,100,320,NA,17,71,NA,20.4819277108434,28.5140562248996,NA,NA,NA,NA,NA,NA,NA,NA
-29,NA,NA,123,377,NA,23,57,NA,23,17.8125,NA,NA,NA,NA,NA,NA,NA,NA
-28,NA,NA,152,485,NA,29,108,NA,23.5772357723577,28.6472148541114,NA,NA,NA,NA,NA,NA,NA,NA
-27,NA,NA,190,579,NA,38,94,NA,25,19.3814432989691,NA,NA,NA,NA,NA,NA,NA,NA
-26,NA,NA,228,663,NA,38,84,NA,20,14.5077720207254,NA,NA,NA,NA,NA,NA,NA,NA
-25,NA,NA,290,758,NA,62,95,NA,27.1929824561404,14.3288084464555,NA,NA,NA,NA,NA,NA,NA,NA
-24,NA,NA,363,847,NA,73,89,NA,25.1724137931034,11.7414248021108,NA,NA,NA,NA,NA,NA,NA,NA
-23,NA,NA,451,937,NA,88,90,NA,24.2424242424242,10.6257378984652,NA,NA,NA,NA,NA,NA,NA,NA
-22,NA,NA,500,1073,NA,49,136,NA,10.8647450110865,14.5144076840982,NA,NA,NA,NA,NA,NA,NA,NA
-21,NA,NA,613,1177,NA,113,104,NA,22.6,9.69245107176142,NA,NA,NA,NA,NA,NA,NA,NA
-20,NA,NA,744,1358,NA,131,181,NA,21.3703099510604,15.3780798640612,NA,NA,NA,NA,NA,NA,NA,NA
-19,NA,NA,869,1455,NA,125,97,NA,16.8010752688172,7.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA
-18,0,6,1041,1638,NA,172,183,NA,19.7928653624856,12.5773195876289,NA,NA,NA,NA,NA,NA,NA,NA
-17,1,12,1218,1738,6,177,100,100,17.0028818443804,6.1050061050061,NA,NA,NA,NA,NA,NA,NA,NA
-16,2,25,1377,1915,13,159,177,108.333333333333,13.0541871921182,10.1841196777906,NA,NA,NA,NA,NA,NA,NA,NA
-15,3,35,1551,2003,10,174,88,40,12.636165577342,4.59530026109661,NA,NA,NA,NA,NA,NA,NA,NA
-14,4,48,1758,2260,13,207,257,37.1428571428571,13.3462282398453,12.8307538691962,NA,NA,NA,NA,NA,NA,NA,NA
-13,5,57,2020,2469,9,262,209,18.75,14.9032992036405,9.24778761061947,NA,NA,NA,NA,NA,NA,NA,NA
-12,6,73,2315,2642,16,295,173,28.0701754385965,14.6039603960396,7.00688537869583,NA,NA,NA,NA,NA,NA,NA,NA
-11,7,103,2637,2781,30,322,139,41.0958904109589,13.9092872570194,5.26116578349735,NA,NA,NA,NA,NA,NA,NA,NA
-10,8,136,2911,2942,33,274,161,32.0388349514563,10.3905953735305,5.78928443006113,NA,NA,NA,NA,NA,NA,NA,NA
-9,9,183,3147,3087,47,236,145,34.5588235294118,8.10717966334593,4.92861998640381,NA,NA,NA,NA,NA,NA,NA,NA
