"","Korea","Italy","X"
"X1.22.20",1,0,0
"X1.23.20",1,0,0
"X1.24.20",2,0,0
"X1.25.20",2,0,0
"X1.26.20",3,0,0
"X1.27.20",4,0,0
"X1.28.20",4,0,0
"X1.29.20",4,0,0
"X1.30.20",4,0,0
"X1.31.20",11,2,2
"X2.1.20",12,2,2
"X2.2.20",15,2,2
"X2.3.20",15,2,2
"X2.4.20",16,2,2
"X2.5.20",19,2,2
"X2.6.20",23,2,2
"X2.7.20",24,3,3
"X2.8.20",24,3,3
"X2.9.20",25,3,3
"X2.10.20",27,3,3
"X2.11.20",28,3,3
"X2.12.20",28,3,3
"X2.13.20",28,3,3
"X2.14.20",28,3,3
"X2.15.20",28,3,3
"X2.16.20",29,3,3
"X2.17.20",30,3,3
"X2.18.20",31,3,3
"X2.19.20",31,3,3
"X2.20.20",104,3,3
"X2.21.20",204,20,20
"X2.22.20",433,62,62
"X2.23.20",602,155,155
"X2.24.20",833,229,229
"X2.25.20",977,322,322
"X2.26.20",1261,453,453
"X2.27.20",1766,655,655
"X2.28.20",2337,888,888
"X2.29.20",3150,1128,1128
"X3.1.20",3736,1694,1694
"X3.2.20",4335,2036,2036
"X3.3.20",5186,2502,2502
"X3.4.20",5621,3089,3089
"X3.5.20",6088,3858,3858
"X3.6.20",6593,4636,4636
"X3.7.20",7041,5883,5883
"X3.8.20",7314,7375,7375
"X3.9.20",7478,9172,9172
"X3.10.20",7513,10149,10149
"X3.11.20",7755,12462,12462
"X3.12.20",7869,15113,15113
"X3.13.20",7979,17660,17660
"X3.14.20",8086,21157,21157
"X3.15.20",8162,24747,24747
"X3.16.20",8236,27980,27980
"X3.17.20",8320,31506,31506
"X3.18.20",8413,35713,35713
"X3.19.20",8565,41035,41035
"X3.20.20",8652,47021,47021
"X3.21.20",8799,53578,53578
"X3.22.20",8897,59138,59138
"X3.23.20",8961,63927,63927
"X3.24.20",9037,69176,69176
"X3.25.20",9137,74386,74386
"X3.26.20",9241,80589,80589
"X3.27.20",9332,86498,86498
"X3.28.20",9478,92472,92472
"X3.29.20",9583,97689,97689
"X3.30.20",9661,101739,101739
"X3.31.20",9786,105792,105792
"X4.1.20",9887,110574,110574
"X4.2.20",9976,115242,115242
"X4.3.20",10062,119827,119827
"X4.4.20",10156,124632,124632
"X4.5.20",10237,128948,128948
"X4.6.20",10284,132547,132547
"X4.7.20",10331,135586,135586
"X4.8.20",10384,139422,139422
"X4.9.20",10423,143626,143626
"X4.10.20",10450,147577,147577
"X4.11.20",10480,152271,152271
"X4.12.20",10512,156363,156363
"X4.13.20",10537,159516,159516
"X4.14.20",10564,162488,162488
"X4.15.20",10591,165155,165155
"X4.16.20",10613,168941,168941
"X4.17.20",10635,172434,172434
"X4.18.20",10653,175925,175925
"X4.19.20",10661,178972,178972
"X4.20.20",10674,181228,181228
"X4.21.20",10683,183957,183957
"X4.22.20",10694,187327,187327
"X4.23.20",10708,189973,189973
"X4.24.20",10718,192994,192994
"X4.25.20",10728,195351,195351
"X4.26.20",10738,197675,197675
"X4.27.20",10752,199414,199414
"X4.28.20",10761,201505,201505
"X4.29.20",10765,203591,203591
"X4.30.20",10774,205463,205463
"X5.1.20",10780,207428,207428
"X5.2.20",10793,209328,209328
"X5.3.20",10801,210717,210717
"X5.4.20",10804,211938,211938
"X5.5.20",10806,213013,213013
"X5.6.20",10810,214457,214457
"X5.7.20",10822,215858,215858
"X5.8.20",10840,217185,217185
"X5.9.20",10874,218268,218268
"X5.10.20",10909,219070,219070
"X5.11.20",10936,219814,219814
"X5.12.20",10962,221216,221216
"X5.13.20",10991,222104,222104
"X5.14.20",11018,223096,223096
"X5.15.20",11037,223885,223885
"X5.16.20",11050,224760,224760
"X5.17.20",11065,225435,225435
"X5.18.20",11078,225886,225886
"X5.19.20",11110,226699,226699
"X5.20.20",11122,227364,227364
"X5.21.20",11142,228006,228006
"X5.22.20",11165,228658,228658
"X5.23.20",11190,229327,229327
"X5.24.20",11206,229858,229858
"X5.25.20",11225,230158,230158
"X5.26.20",11265,230555,230555
"X5.27.20",11344,231139,231139
"X5.28.20",11402,231732,231732
"X5.29.20",11441,232248,232248
"X5.30.20",11468,232664,232664
"X5.31.20",11503,232997,232997
"X6.1.20",11541,233197,233197
"X6.2.20",11590,233515,233515
"X6.3.20",11629,233836,233836
"X6.4.20",11668,234013,234013
"X6.5.20",11719,234531,234531
"X6.6.20",11776,234801,234801
"X6.7.20",11814,234998,234998
"X6.8.20",11852,235278,235278
"X6.9.20",11902,235561,235561
"X6.10.20",11947,235763,235763
"X6.11.20",12003,236142,236142
"X6.12.20",12051,236305,236305
"X6.13.20",12085,236651,236651
"X6.14.20",12121,236989,236989
"X6.15.20",12155,237290,237290
"X6.16.20",12198,237500,237500
"X6.17.20",12257,237828,237828
"X6.18.20",12306,238159,238159
"X6.19.20",12373,238011,238011
"X6.20.20",12421,238275,238275
"X6.21.20",12438,238499,238499
"X6.22.20",12484,238720,238720
"X6.23.20",12535,238833,238833
"X6.24.20",12563,239410,239410
"X6.25.20",12602,239706,239706
"X6.26.20",12653,239961,239961
"X6.27.20",12715,240136,240136
"X6.28.20",12757,240310,240310
"X6.29.20",12800,240436,240436
"X6.30.20",12850,240578,240578
"X7.1.20",12904,240760,240760
"X7.2.20",12967,240961,240961
"X7.3.20",13030,241184,241184
"X7.4.20",13091,241419,241419
"X7.5.20",13137,241611,241611
"X7.6.20",13181,241819,241819
"X7.7.20",13244,241956,241956
"X7.8.20",13293,242149,242149
"X7.9.20",13338,242363,242363
"X7.10.20",13373,242639,242639
"X7.11.20",13417,242827,242827
"X7.12.20",13479,243061,243061
"X7.13.20",13512,243230,243230
"X7.14.20",13551,243344,243344
"X7.15.20",13612,243506,243506
"X7.16.20",13672,243736,243736
"X7.17.20",13711,243967,243967
"X7.18.20",13745,244216,244216
"X7.19.20",13771,244434,244434
"X7.20.20",13816,244624,244624
"X7.21.20",13879,244752,244752
"X7.22.20",13938,245032,245032
"X7.23.20",13979,245338,245338
"X7.24.20",14092,245590,245590
"X7.25.20",14150,245864,245864
"X7.26.20",14175,246118,246118
"X7.27.20",14203,246286,246286
"X7.28.20",14251,246488,246488
"X7.29.20",14269,246776,246776
